time,mac,id,lat,long,board,numGoodNbrs,numNbrs
1479184896,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,12,15,huron
1479184896,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479184896,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479188499,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,14,pit
1479188499,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,15,huron
1479188499,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479188499,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,15,huron
1479188499,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,huron
1479188499,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,13,15,huron
1479188499,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479188499,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,huron
1479188499,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,14,huron
1479188499,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,9,14,huron
1479188499,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,13,15,huron
1479188499,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,10,15,huron
1479188499,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,15,huron
1479188499,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,10,15,huron
1479188499,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479188499,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479192104,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,12,14,pit
1479192104,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,10,15,huron
1479192104,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479192104,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,15,huron
1479192104,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,huron
1479192104,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,12,15,huron
1479192104,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,10,14,huron
1479192104,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,11,14,huron
1479192104,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,4,14,huron
1479192104,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,9,14,huron
1479192104,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,11,15,huron
1479192104,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,11,15,huron
1479192104,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,15,huron
1479192104,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,11,15,huron
1479192104,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479192104,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479195708,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,14,pit
1479195708,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,12,15,huron
1479195708,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479195708,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,8,15,huron
1479195708,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,12,15,huron
1479195708,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,12,15,huron
1479195708,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,14,huron
1479195708,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,12,14,huron
1479195708,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,4,14,huron
1479195708,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,11,14,huron
1479195708,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,13,15,huron
1479195708,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,10,15,huron
1479195708,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,15,huron
1479195708,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,11,15,huron
1479195708,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,10,14,huron
1479195708,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,12,14,huron
1479199311,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,14,pit
1479199311,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,15,huron
1479199311,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479199311,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,15,huron
1479199311,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,huron
1479199311,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,12,15,huron
1479199311,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479199311,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,huron
1479199311,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,14,huron
1479199311,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,10,14,huron
1479199311,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,13,15,huron
1479199311,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,10,15,huron
1479199311,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,15,huron
1479199311,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,11,15,huron
1479199311,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479199311,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,12,14,huron
1479202915,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,12,14,pit
1479202915,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,12,15,huron
1479202915,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479202915,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,15,huron
1479202915,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,12,15,huron
1479202915,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,12,15,huron
1479202915,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479202915,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,12,14,huron
1479202915,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,14,huron
1479202915,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,9,14,huron
1479202915,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,13,15,huron
1479202915,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,9,15,huron
1479202915,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,6,15,huron
1479202915,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,11,15,huron
1479202915,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,8,14,huron
1479202915,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479206518,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,10,14,pit
1479206518,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,15,huron
1479206518,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479206518,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,15,huron
1479206518,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,huron
1479206518,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,11,15,huron
1479206518,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479206518,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,12,14,huron
1479206518,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,4,14,huron
1479206518,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,10,14,huron
1479206518,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,12,15,huron
1479206518,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,10,15,huron
1479206518,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,5,15,huron
1479206518,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,13,15,huron
1479206518,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479206518,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479210122,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,14,pit
1479210122,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,15,huron
1479210122,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479210122,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,15,huron
1479210122,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,huron
1479210122,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,11,15,huron
1479210122,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,10,14,huron
1479210122,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,12,14,huron
1479210122,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,3,14,huron
1479210122,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,10,14,huron
1479210122,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,12,15,huron
1479210122,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,9,15,huron
1479210122,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,15,huron
1479210122,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,12,15,huron
1479210122,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479210122,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479213727,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,14,pit
1479213727,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,15,huron
1479213727,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479213727,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,15,huron
1479213727,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,huron
1479213727,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,11,15,huron
1479213727,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479213727,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,11,14,huron
1479213727,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,3,14,huron
1479213727,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,10,14,huron
1479213727,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,12,15,huron
1479213727,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,9,15,huron
1479213727,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,15,huron
1479213727,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,12,15,huron
1479213727,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479213727,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,12,14,huron
1479217330,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,10,14,pit
1479217330,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,15,huron
1479217330,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479217330,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,15,huron
1479217330,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,13,15,huron
1479217330,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,11,15,huron
1479217330,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479217330,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,12,14,huron
1479217330,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,3,14,huron
1479217330,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,10,14,huron
1479217330,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,12,15,huron
1479217330,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,8,15,huron
1479217330,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,15,huron
1479217330,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,11,15,huron
1479217330,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479217330,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479220935,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,14,pit
1479220935,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,12,15,huron
1479220935,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479220935,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,8,15,huron
1479220935,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,12,15,huron
1479220935,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,11,15,huron
1479220935,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,14,huron
1479220935,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,12,14,huron
1479220935,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,3,14,huron
1479220935,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,10,14,huron
1479220935,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,13,15,huron
1479220935,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,9,15,huron
1479220935,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,3,15,huron
1479220935,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,11,15,huron
1479220935,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479220935,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,12,14,huron
1479224539,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,14,pit
1479224539,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,12,15,huron
1479224539,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479224539,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,15,huron
1479224539,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,12,15,huron
1479224539,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,11,15,huron
1479224539,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479224539,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,12,14,huron
1479224539,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,4,14,huron
1479224539,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,10,14,huron
1479224539,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,13,15,huron
1479224539,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,10,15,huron
1479224539,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,3,15,huron
1479224539,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,11,15,huron
1479224539,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,11,14,huron
1479224539,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479228142,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,14,pit
1479228142,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,15,huron
1479228142,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479228142,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,15,huron
1479228142,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,huron
1479228142,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,12,15,huron
1479228142,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479228142,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,11,14,huron
1479228142,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,3,14,huron
1479228142,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,9,14,huron
1479228142,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,12,15,huron
1479228142,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,9,15,huron
1479228142,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,3,15,huron
1479228142,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,10,15,huron
1479228142,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479228142,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479231746,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,14,pit
1479231746,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,12,15,huron
1479231746,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479231746,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,15,huron
1479231746,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,12,15,huron
1479231746,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,11,15,huron
1479231746,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479231746,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,11,14,huron
1479231746,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,3,14,huron
1479231746,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,8,14,huron
1479231746,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,12,15,huron
1479231746,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,9,15,huron
1479231746,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,3,15,huron
1479231746,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,10,15,huron
1479231746,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479231746,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479235350,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,14,pit
1479235350,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,12,15,huron
1479235350,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479235350,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,15,huron
1479235350,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,12,15,huron
1479235350,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,11,15,huron
1479235350,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479235350,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,12,14,huron
1479235350,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,3,14,huron
1479235350,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,10,14,huron
1479235350,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,13,15,huron
1479235350,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,9,15,huron
1479235350,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,3,15,huron
1479235350,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,12,15,huron
1479235350,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479235350,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479238954,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,12,14,pit
1479238954,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,15,huron
1479238954,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479238954,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,15,huron
1479238954,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,12,15,huron
1479238954,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,10,15,huron
1479238954,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479238954,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,11,14,huron
1479238954,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,3,14,huron
1479238954,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,9,14,huron
1479238954,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,13,15,huron
1479238954,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,10,15,huron
1479238954,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,15,huron
1479238954,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,12,15,huron
1479238954,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479238954,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,12,14,huron
1479242558,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,14,pit
1479242558,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,15,huron
1479242558,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479242558,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,15,huron
1479242558,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,huron
1479242558,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,11,15,huron
1479242558,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479242558,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,11,14,huron
1479242558,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,4,14,huron
1479242558,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,8,14,huron
1479242558,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,12,15,huron
1479242558,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,10,15,huron
1479242558,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,15,huron
1479242558,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,11,15,huron
1479242558,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479242558,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479246162,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,12,14,pit
1479246162,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,10,15,huron
1479246162,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479246162,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,15,huron
1479246162,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,huron
1479246162,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,10,15,huron
1479246162,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479246162,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,11,14,huron
1479246162,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,4,14,huron
1479246162,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,8,14,huron
1479246162,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,13,15,huron
1479246162,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,10,15,huron
1479246162,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,15,huron
1479246162,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,10,15,huron
1479246162,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479246162,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479249765,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,12,14,pit
1479249765,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,10,15,huron
1479249765,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479249765,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,15,huron
1479249765,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,huron
1479249765,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,11,15,huron
1479249765,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479249765,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,12,14,huron
1479249765,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,14,huron
1479249765,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,8,14,huron
1479249765,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,12,15,huron
1479249765,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,11,15,huron
1479249765,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,5,15,huron
1479249765,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,10,15,huron
1479249765,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479249765,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479253369,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,14,pit
1479253369,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,15,huron
1479253369,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479253369,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,15,huron
1479253369,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,12,15,huron
1479253369,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,11,15,huron
1479253369,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,11,14,huron
1479253369,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,10,14,huron
1479253369,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,4,14,huron
1479253369,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,9,14,huron
1479253369,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,12,15,huron
1479253369,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,11,15,huron
1479253369,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,15,huron
1479253369,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,10,15,huron
1479253369,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,10,14,huron
1479253369,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,12,14,huron
1479256974,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,14,pit
1479256974,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,15,huron
1479256974,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479256974,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,15,huron
1479256974,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,12,15,huron
1479256974,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,12,15,huron
1479256974,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,14,huron
1479256974,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,huron
1479256974,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,14,huron
1479256974,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,9,14,huron
1479256974,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,12,15,huron
1479256974,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,9,15,huron
1479256974,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,15,huron
1479256974,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,9,15,huron
1479256974,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,14,huron
1479256974,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,11,14,huron
1479260577,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,12,14,pit
1479260577,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,15,huron
1479260577,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,8,10,huron
1479260577,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,5,15,huron
1479260577,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,huron
1479260577,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,12,15,huron
1479260577,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,10,14,huron
